Class,Angle_11,Angle_12,Angle_13,Angle_14,Angle_23,Angle_24,Angle_25,Angle_26
1,3.442030627,15.8034528,158.4636712,167.6068818,93.19971193,87.93421658,173.1383411,178.2717549
1,1.284828071,16.47892203,157.546629,167.6824059,93.25071318,89.57374984,171.0768784,179.4907997
1,0.159264803,16.72529699,158.337073,166.9857943,93.02476011,90.67723625,170.0484226,179.7307749
1,0.487499735,16.56176435,159.1653315,166.8920152,93.12950328,91.20973803,169.3199675,179.8315951
1,0.884982689,16.42975537,160.1259619,166.2521087,93.08811709,91.63822574,169.1284007,179.8164677
1,0.627476207,16.42548833,160.8080672,165.5225485,93.15802188,91.87377964,168.7812661,179.8366707
1,0.314344111,16.16910252,160.4067452,165.6661345,92.84322361,92.07481895,170.3562425,179.7608405
1,6.574953928,14.52634879,169.0790242,168.8411409,96.05461941,84.35553712,168.333205,166.0436765
1,4.085323632,14.72138858,168.2196655,169.9749258,91.25149557,82.89884758,169.0403924,159.3519073
1,2.915434301,15.49601347,167.2463938,170.8652733,89.47292872,84.10133851,169.821951,159.9730017
1,2.312772032,15.94875784,166.3101432,171.1109783,88.72149097,84.47011193,170.0795643,159.6640726
1,2.293929266,16.01076898,165.6784689,171.0828429,88.60629697,88.78913824,171.032377,169.5672355
1,2.453837474,15.97147263,165.098378,171.1971507,89.3603513,89.6578921,170.2419786,173.9968197
1,3.217917642,16.52342081,163.197641,171.9993736,90.74863333,88.48999783,170.2962391,173.8640249
1,5.803967027,17.84991727,159.3806412,170.9922979,92.27697411,87.92785775,166.9164218,173.6825943
1,11.15128175,18.36821808,161.2039224,171.7598221,92.90821285,86.98031392,165.5872738,172.3512663
1,15.17023077,18.25692614,162.6250171,176.4669822,94.25793292,82.7766011,162.1515975,162.0299304
1,16.41448193,19.64977974,161.431231,176.8545508,95.58531961,78.55548697,151.7705234,140.8172062
1,16.83483025,23.78890914,156.334837,174.8390709,95.52198667,81.87580603,155.2274901,151.5347537
1,18.4149343,30.64772757,153.1209926,171.1760442,95.738973,84.80543498,153.4433442,150.278741
1,20.49466239,36.65451946,150.5177901,165.8070744,97.96005684,83.71462787,130.3295333,122.4237101
1,22.87267364,42.37896362,145.4981271,166.8320938,100.5992783,82.12946011,134.2775018,133.5884499
1,25.69950865,49.13691312,146.0417707,169.4924923,101.570332,76.85963429,141.1223579,134.2909423
1,30.87248438,55.73865075,148.2620796,172.3521926,102.2615554,79.26141421,149.656382,145.6756842
1,37.30038929,64.32572457,149.8188429,170.6561883,103.4187263,78.40905157,157.9946153,143.3167384
1,44.40543215,69.53390127,152.2928497,171.503568,104.4137719,85.62826463,157.0767583,124.3420732
1,47.84204076,74.13392307,152.0237806,173.9201388,103.2155653,87.25901775,154.2403714,104.0515401
1,53.88646926,79.3225328,154.9037628,177.463269,111.0266511,85.60408212,140.0216137,98.12119676
1,61.28545422,88.11549767,156.0723883,173.9068123,113.457226,91.78906961,111.5439798,112.709045
1,65.91141158,92.52669819,157.6422809,170.4611185,113.4170936,97.94182303,112.2549563,140.63557
1,67.81365359,96.68063225,157.9850439,169.2464162,110.3117215,103.3690541,118.4856943,148.6050992
1,72.37672052,100.7226894,159.8957631,166.0727136,100.6341337,103.4133809,120.9641986,155.3141414
1,76.69916989,105.0236021,164.906815,167.7539017,98.133079,103.7790576,135.1633086,158.3380403
1,81.43925672,109.3837213,166.9957338,169.9097287,98.1088955,106.7093741,153.0224328,156.2697261
1,82.78898731,111.6141115,168.4449381,170.280365,96.01828654,107.5443912,168.5808177,149.6872723
1,83.28665355,114.6232508,169.6275713,170.8987183,96.05692938,124.3417808,176.8409957,133.608913
1,84.52864623,115.9221558,169.8544398,171.2674563,95.04032352,123.5769783,174.1206472,132.6337345
1,86.57503791,117.5554933,169.7413634,170.1061619,95.77412948,130.8782981,171.9995251,135.7170057
1,87.31037466,118.7401164,168.1842186,170.0500667,96.06028001,122.8401671,170.6127566,133.7797141
1,88.3699238,119.7348211,169.6186376,169.3918136,95.97126736,103.92642,170.1367821,128.3193822
1,88.30268949,120.4585933,169.604296,169.445912,95.60740332,121.1978821,170.9108216,124.1755034
1,88.0640614,121.0909149,170.5606727,169.4594012,95.30590246,116.4079161,170.7196956,122.2369087
1,87.52823646,121.4574759,170.4185455,169.656687,95.23978776,121.4138421,171.0160039,126.9458678
1,86.71473987,121.6891109,167.7827439,169.6214522,93.33781217,102.2267477,169.2506702,120.9026297
1,86.68237877,121.580408,167.4952037,169.74667,93.29951167,106.4523121,170.903679,118.8544581
1,86.8959992,121.1104518,167.9878235,170.2967438,93.35488924,93.15507583,170.9263865,123.2227629
1,87.26626,120.9353901,167.6712357,171.3456015,93.31372501,98.24922157,170.4308496,112.7553442
1,86.9174349,120.5391576,167.8657542,171.8519047,92.06443116,99.50079811,167.1785215,120.7869693
1,87.0613595,120.1386628,168.2422949,172.0073783,92.30115683,118.404471,169.6356086,120.5618912
1,87.7565031,118.9944136,169.2397108,173.7280686,92.1561293,118.2459304,170.4224446,121.2096188
1,87.58453428,116.7459322,169.7842367,173.3601779,92.33899507,126.4809834,172.3377622,126.0243053
1,85.80973466,114.5523046,171.8896295,172.3876005,91.60080716,101.1597884,172.3599233,135.1364397
1,84.72905326,111.9619095,172.6849036,171.3162736,91.47981982,107.8468497,131.6169591,130.9462486
1,81.28304599,107.2733002,170.9986261,170.5183317,86.93923156,106.6792681,103.0305796,147.9874531
1,77.84485238,103.8994651,169.5132667,170.8246195,83.77889624,105.0316182,107.191471,152.6244939
1,71.35301607,99.66491391,163.9546147,172.1216991,95.87716244,102.2531041,105.0274626,152.4140251
1,68.60720054,96.65336258,163.6501953,174.1054074,104.4435067,103.4930944,127.3654798,143.9125447
1,64.92363448,92.41313511,161.6487594,179.1752021,112.2569208,101.8252918,138.8020565,146.9759634
1,52.22676064,86.64216811,151.1884626,178.0842281,119.1253612,95.68302097,132.1974202,137.3451967
1,46.99434831,81.25172488,149.3220986,174.128875,117.8184172,91.7362097,136.7770878,122.3788463
1,41.50194976,75.20669014,145.9303173,168.5507849,109.8685092,89.6481974,149.4550686,127.293836
1,40.57231765,66.79379026,146.5544357,168.2101191,106.0475751,96.04340728,161.5898885,118.3051399
1,39.59644503,59.52434471,149.1262171,167.8723926,106.6572191,82.56762287,156.9708522,118.1102335
1,35.03674331,53.62944705,150.3965778,165.5436188,103.7838511,82.05348703,161.5017588,135.6806253
1,31.33101591,48.45396271,150.1421621,164.2013626,99.80858385,82.06455073,162.5755642,136.4333413
1,26.95945377,41.27914931,146.9931717,163.5744387,97.77502361,85.40777415,152.8223558,136.8217226
1,23.61872179,38.01000411,147.5067286,159.0098042,94.59114502,77.86412076,157.8809805,137.5109891
1,20.84312951,32.59824771,149.5618207,161.4364214,93.1117445,76.85657464,161.0492862,146.822714
1,20.11902694,26.3048878,152.8990424,173.08829,92.71998882,77.53298477,163.7457757,148.3680112
1,17.5174616,23.57157856,151.2082251,173.3218963,91.89580982,79.65947024,165.1270692,149.7636307
1,16.6477899,20.68126853,153.5531088,170.1524395,91.9228598,80.30025321,168.3613866,161.7006492
1,16.23565275,18.00131115,155.7719989,171.0685845,91.70782506,77.34229088,171.2018212,159.409203
1,15.59988557,16.74262575,157.2456823,170.4331935,92.43885882,74.74307841,171.5087015,158.4691269
1,13.4312592,17.31461733,156.7636428,165.1077264,91.3756214,75.99356165,174.5130209,158.9862217
1,10.25076566,18.6613912,157.1727489,159.897519,92.14910462,74.99320967,176.9171242,158.6657336
1,7.880799587,18.02295522,157.7769356,157.6540153,93.43192202,74.23593915,176.3203582,159.3937503
1,3.987239207,17.75366309,155.3150564,156.0938645,94.24335368,74.01474285,174.8505067,156.3420579
1,0.901679386,17.46904946,156.3193225,155.7924439,94.26921131,78.18929258,172.6851961,161.8690273
1,1.07157547,16.94593869,159.4248379,156.4182313,97.95010092,82.35361971,162.7869516,169.407857
1,1.633972281,17.02793131,163.4803968,156.5714346,94.74848239,79.69365728,168.9996604,161.4975279
1,1.839301003,16.33240468,164.9752555,157.5087969,91.78094773,85.85442458,172.3505937,173.7892716
1,1.667584956,15.91831105,166.0315189,158.4937041,91.76899445,88.33278537,169.2136703,175.359074
1,1.724092251,15.48946445,164.9093413,159.1634615,94.21940915,88.29628673,165.4206025,175.5721009
1,21.7851514,14.5337622,166.569966,163.5766328,92.73641437,82.72968977,156.5242149,167.7548384
1,22.99104772,14.15192146,165.4985525,164.6040559,93.63964471,82.17284992,159.9601668,163.3342325
1,23.93208844,15.24699242,165.2147465,165.8792846,94.81000681,81.53943946,164.6184861,163.5099468
1,24.34712177,16.25064474,165.9589162,167.2763191,95.2041709,81.42232496,165.9693036,163.086455
1,24.62443955,17.90503866,167.4924043,168.2198667,95.35165464,82.14248571,167.8487557,162.11273
1,24.61102153,19.03628283,166.9131919,168.5448609,96.00311689,76.26215672,170.0203901,171.6187031
1,25.82674958,21.24735816,165.2140763,167.5453006,96.1068838,76.01676313,171.4632727,173.1596396
1,27.56634273,21.97757375,164.7791178,165.5181225,95.08548669,75.51947302,171.4313993,173.8292963
1,29.81613362,23.09456622,167.389282,164.1508295,94.62457461,74.86031348,169.9710942,174.6316274
1,31.85485342,23.83064734,170.7373243,161.1717125,93.11569625,73.91672071,167.1410497,177.1108024
1,34.58656217,24.73670094,171.9632294,158.8048439,92.67722066,71.81346794,166.0180063,177.8212944
1,38.17970577,27.57184406,175.2053676,157.5918334,91.83629319,71.26191138,162.770856,176.7315177
1,41.13113563,31.69825983,177.8125438,158.0810173,92.29610395,74.59255253,163.3892154,171.8985373
1,45.34820363,35.05093427,179.738738,156.3040903,94.25336483,76.31674591,164.0949213,167.9313435
1,50.92900416,39.72874724,176.7045329,157.3907305,94.23169734,73.24391734,163.3410669,173.6745765
1,53.55653647,43.93608349,179.5219528,155.6172277,92.99354815,73.99421919,160.9955987,173.9995667
1,58.25720429,46.93279627,179.4820999,153.1942608,88.44262848,75.64684298,156.5509377,171.5926412
1,62.84687419,50.3546954,178.6794844,154.0860879,85.30386743,76.73917981,151.7583882,169.1075989
1,67.97515371,57.50562851,177.8180313,159.2649506,81.18956538,75.361949,143.1874456,169.1273817
1,74.16645914,62.66798823,179.1502223,163.9100104,82.63682606,71.57215723,144.4457484,169.638261
1,78.83607728,67.30489656,176.3342746,167.9012377,83.18589636,70.76335429,143.7140456,169.302929
1,83.5935708,70.50197212,173.5289577,169.4328719,87.33820282,66.55440642,145.1998759,169.7032537
1,87.86873534,72.61821651,171.8106291,169.7644439,93.72483076,62.44649582,154.0787041,170.5191272
1,90.68779918,74.37904485,169.8127126,169.9199379,96.61262964,61.74477844,164.4686998,168.6701632
1,93.8404858,75.42306387,170.7690686,170.2007106,100.9750876,64.20352003,164.3636958,164.5519711
1,96.89614971,76.32259771,170.2059638,170.0001318,102.0402391,67.67462549,162.3920713,163.6378894
1,98.76696304,76.93550279,168.5479479,170.0297241,101.9596253,71.56738144,163.5462106,166.4110029
1,101.8268215,76.38884321,169.2830815,168.7457091,106.5533313,75.40819183,165.0351927,162.0128981
1,104.1947229,75.17617655,170.2514673,167.9712998,108.2294358,77.70890201,169.4370251,162.946727
1,105.6519934,75.09568603,168.861903,167.0776629,109.2796135,78.5513946,171.7624019,165.8139028
1,107.4846705,75.07945117,169.2530282,165.956022,106.8398844,80.92695516,165.588937,165.0919173
1,108.3455105,75.38491542,169.8819771,165.3433885,106.7364582,82.08484886,165.459631,166.0597925
1,109.4661994,74.98132055,170.007543,163.7739413,106.2148832,83.54371896,166.783613,167.4910451
1,110.2694517,74.64170144,169.5121837,161.1122934,104.5452104,83.30460806,166.8214008,167.9058738
1,110.7338915,74.23856606,168.3967645,158.5625523,106.0162658,83.16010819,170.9536797,167.3812157
1,111.4967884,73.54121559,168.6926263,156.1766212,106.3002817,82.33428869,172.7791311,168.0158826
1,112.7244896,72.46148497,169.707506,152.9186729,107.0626945,81.61318578,173.9356164,168.4782009
1,113.2116084,71.26421479,170.118304,149.0523358,106.3377644,80.8523428,171.903874,170.0734495
1,113.8206246,71.12048043,170.9345934,147.0147872,105.7590568,81.14959045,169.3284026,169.8435903
1,114.1735322,70.48163385,171.3949787,144.4912513,106.9254941,81.36082717,168.3726901,169.6444968
1,114.3876388,75.00615407,171.3755435,151.6335915,108.4553553,81.48670011,173.6327222,170.106104
1,114.3108007,77.05215525,170.609182,154.2637037,107.7664916,81.59185355,176.6686045,169.7262713
1,113.8588537,78.56693302,170.1799263,154.5430937,107.8195121,81.70921007,177.0582873,169.3379617
1,113.8423792,71.14356311,168.9572757,143.8272691,107.7529417,81.62094273,176.6549547,169.0893674
1,113.7803227,68.59729212,168.6201685,140.3896289,107.6074774,81.60851205,178.7891816,168.8346413
1,113.8529244,67.44374577,168.6495437,139.8768389,107.8654929,81.75044518,176.088908,170.1533663
1,113.9141845,65.52251943,168.8658694,138.4843749,105.361949,81.90635972,176.2276056,169.5136971
1,113.9308179,67.49258645,168.855938,144.3446792,103.3671282,81.57101906,179.0417092,169.9138855
1,113.8131718,68.0862062,168.7012498,145.8107318,100.0898156,81.21672003,173.1582908,169.8532359
1,113.727585,67.76751174,168.3244663,146.4813578,99.07315717,80.65974528,171.2130816,170.0050086
1,113.6184596,67.76332677,168.2574107,149.1784735,98.28812945,80.32940176,168.94702,169.4496908
1,113.4528501,67.48498701,168.5047586,152.5535533,98.7001163,80.21515732,168.8959178,169.6224682
1,113.1599959,66.89255102,168.0313722,154.963809,99.53520916,80.50212424,169.9273864,169.6804334
1,112.4827086,67.23696964,168.1971454,155.8863057,97.29624178,81.19936213,166.7767527,169.6054113
1,111.7251795,67.08932633,167.7250255,156.935124,96.3867513,81.63381976,164.5188537,168.3392482
1,110.4639172,66.67408608,167.5577233,157.4776071,96.55880442,82.49855515,164.7945192,166.6319902
1,109.0289249,67.30888331,167.7332683,159.6676873,96.5074413,83.62388294,165.3782343,165.5392713
1,107.7551719,66.58239416,167.9104324,159.1681327,96.52042651,84.15622301,166.75572,165.3685521
1,106.1823896,66.12194689,168.4953947,159.8939988,96.61210163,83.56027748,168.6074505,166.8792308
1,104.7659809,65.07748561,168.6972802,160.1755053,95.98744482,84.0630274,169.4688099,166.6333987
1,102.8323972,63.56803274,169.1885867,159.9863938,92.10075884,84.30652528,161.6076457,164.2983309
1,99.93400278,62.08067793,169.741387,160.3274172,89.09349094,82.32226252,156.7320303,165.5559375
1,96.41756362,60.71428035,166.3631725,160.3814823,87.42761018,80.58647176,158.3629107,165.4251595
1,93.20831493,58.60152543,167.046091,159.5368799,82.52110215,77.94542125,158.8682247,167.4390876
1,90.99317264,56.98721328,168.30587,159.3812402,83.26418005,78.80465717,160.7805902,168.2750784
1,88.52179668,55.26950506,169.865238,159.0905101,84.84745739,73.06455785,159.8109978,169.711594
1,84.95730204,52.79217384,172.3704618,158.8620846,84.91552507,69.55494707,158.327052,171.501366
1,80.47015276,49.8792909,174.814251,158.6223655,85.44144063,69.20225452,156.9891571,171.8525433
1,76.73266315,47.19983857,175.6620318,158.4770784,83.92668596,70.61996044,151.3987987,171.8432226
1,72.33840341,45.73821157,176.0445533,159.7379697,84.16447455,71.47741441,148.4131937,171.7905993
1,68.16104652,43.32145751,177.2177812,158.6961019,83.44106234,72.51233557,147.6686807,172.1878914
1,64.84071189,40.77152015,178.1767875,157.4966244,83.96915272,75.03514785,147.1483028,171.344887
1,60.79363447,37.82649323,174.8051416,154.168502,84.23092369,76.35613672,146.263905,170.7873485
1,55.72659646,34.91089046,171.5481156,154.5962975,89.38550873,76.49424604,153.7084223,170.8909337
1,53.2275932,33.68428617,171.4916462,157.5592035,94.16995759,80.08034852,164.4282024,165.7983105
1,49.45945006,31.01272905,174.6081723,161.4819953,97.34022055,83.15765086,166.3320322,163.8197913
1,46.43624258,29.09024022,173.3654899,164.0090415,95.31269866,85.82096595,165.0040671,162.1702802
1,42.13690015,28.06261905,173.5223207,166.2158035,93.1585903,83.37024972,164.3992516,167.7295216
1,40.47780148,26.07363655,170.3321099,165.8422278,95.65009351,87.55736448,168.9077962,158.971505
1,38.54977684,24.35001177,168.5319238,164.8753644,96.15446389,87.82449299,170.5115885,156.9725769
1,36.62137277,23.29942974,167.5185364,166.3386487,95.64383962,87.40854993,171.1910826,156.8082392
1,35.03383044,22.78185554,166.7110526,167.6727203,95.76764407,80.53341172,171.1686401,168.019042
1,33.53265887,21.64642294,165.5385894,168.7263566,96.81619991,84.00609399,172.3956354,159.7918053
1,32.44409373,20.71837788,163.4426138,170.2852419,97.01510233,84.30577243,172.3468549,159.0282933
1,30.88577857,19.43711092,160.8640657,169.2086835,96.92955357,77.49708108,171.5122658,171.8840188
1,29.77364311,18.13348998,159.1332243,167.8204072,96.91577509,75.34647745,170.1110974,172.8424211
1,28.34890942,16.50682901,159.7262469,166.0181728,97.87089439,75.05448148,166.4744272,172.5310155
1,27.68107907,15.88689755,160.256477,165.4465332,99.94345628,74.34855455,167.5115581,172.4772997
1,25.82474646,15.27424002,162.6322955,165.5318199,99.77083538,71.87642818,166.6578079,173.3659802
1,24.61882538,15.24884828,164.052542,165.5151541,98.70352091,72.47930502,165.2258657,172.2901746
1,23.84453301,15.24247265,164.8638022,166.3621116,98.23950598,72.86216491,164.920618,172.7513155
1,19.92815243,12.03696886,170.1369679,171.6191899,89.47878404,75.53895751,153.4424124,174.4498741
1,20.95190714,12.09222929,168.7272902,169.7131764,91.0857369,73.53850107,159.5650169,175.5115085
1,22.32336794,12.34323449,167.0409505,169.9925714,91.49129714,73.32567593,160.2893671,175.2424518
1,23.6724418,13.50828387,164.9152483,171.7311335,93.09818753,74.08112938,163.7850387,174.1043265
1,25.1374208,15.25128672,163.4243534,173.51289,93.02317321,74.25875935,164.757596,173.654197
1,26.94325022,17.23786544,163.3687359,173.8618346,92.8093542,74.00693069,165.6243073,173.8997883
1,29.21425174,19.33463288,164.575692,175.3712133,92.87415199,79.59324287,167.7314944,165.5448488
1,31.65680101,20.80124732,169.000218,173.3352964,91.62186076,83.19670083,171.9570419,163.1464074
1,34.38541617,21.47049423,170.9960157,170.6882784,91.41859771,83.60977806,175.410172,162.8531464
1,37.10363651,21.55312926,168.7548428,166.5072358,91.66019847,82.45124986,175.9024032,165.3215561
1,40.25913019,23.56073358,167.969455,162.0447071,90.24793192,83.98728749,172.034218,163.8988523
1,42.90580018,25.22127413,170.5120171,157.3631442,89.93367379,83.98378298,167.5221388,168.2062342
1,47.11710401,27.8876285,172.7060675,154.4217643,92.66112268,82.84840986,166.1525838,168.4075432
1,51.83035183,33.38915742,173.6525256,156.0281875,93.39550767,83.82990108,165.3186142,165.8228969
1,57.1598209,40.06210409,178.5182513,156.1208934,92.29709803,85.17484553,161.8149213,161.8746549
1,62.81690247,46.85132803,177.3581223,158.4801047,83.33245546,85.34853977,150.9232319,159.4179529
1,69.18050051,52.76582439,178.9969298,160.7639422,81.83184424,85.60899228,149.3619835,158.0363805
1,76.84303345,58.3640683,178.9845996,164.9511001,83.8371064,84.25685557,154.6693513,157.2673805
1,82.1263371,63.85426551,178.6523532,168.4837755,85.41113814,83.50754723,153.2843152,156.1068176
1,87.2089192,67.58597714,174.1200415,168.0549533,86.81826309,82.07356379,152.1934118,155.7073662
1,91.54375097,71.33054373,170.9163862,168.9458332,87.65801493,81.47488235,151.7053283,158.6991602
1,95.92537717,76.57144704,168.8539072,172.2290747,92.2229175,79.71366822,155.3588614,159.5896217
1,99.45559743,78.53887041,169.6606276,172.3175769,94.8238384,80.30911325,160.3592691,160.6759091
1,102.8182412,80.21892804,170.2084171,171.502638,95.80792317,81.12049811,162.5836416,161.2855695
1,105.1599782,81.3283039,169.8882149,172.5298335,96.92775584,80.84851808,164.0679849,163.0782615
1,108.1523998,82.66064747,169.1722908,172.7070426,96.58502967,81.8416283,162.1132,162.5034535
1,110.471929,84.72885623,169.5741277,172.5245333,97.39839221,82.06106838,163.4383422,162.5262844
1,112.1024296,85.63016056,169.9584927,172.9299081,97.76121644,82.2910503,161.4642455,162.6726817
1,113.4817916,86.17284175,170.9941914,172.2199516,101.617964,82.34335503,165.0077354,163.0843874
1,114.5138702,85.98272191,171.0533265,170.9836363,102.5701169,81.91160725,166.9192549,166.5098707
1,115.4908876,86.07465583,170.7662596,169.9833859,102.4870058,82.54897285,168.1747173,166.982926
1,116.3595198,86.29830653,169.6923595,167.9486921,102.8720759,83.46028306,169.6468214,167.5259349
1,116.7120677,86.7555914,170.0854613,166.8520369,102.5803731,85.48699646,170.6225072,168.8784171
1,117.138766,86.3822819,170.159553,166.113655,102.9284894,86.16624692,172.0647109,167.970377
1,117.0446298,86.06523553,170.4149939,165.7254826,103.0497914,86.33018994,173.0331887,166.1329327
1,117.522799,85.94634665,170.2746009,165.8042904,102.6493517,86.47289324,173.9397434,166.7751845
1,117.4953474,85.52557378,170.49276,164.7626516,102.7698925,86.25538933,171.8932023,167.282855
1,117.5544232,85.3630909,169.853028,164.3840247,102.0763425,87.37005128,172.067914,166.1723441
1,117.4089329,85.37006233,169.5228142,164.4030383,101.8744147,87.24225485,172.1441778,166.593607
1,117.3313151,85.23916465,169.698707,164.8177584,101.9105621,86.9819779,171.5931507,166.5582547
1,117.1170855,84.57299638,169.836604,164.8630457,102.117184,86.65597524,170.1842019,165.9996296
1,116.9441495,84.54757566,169.4452301,164.9645197,102.6032289,85.96755904,169.0191339,164.8364771
1,116.8710056,84.26798243,168.9387805,165.0643802,102.7906146,86.21197482,168.613432,163.9242833
1,115.554528,84.26274008,168.6875859,166.4206987,102.9192536,86.3955514,167.5991255,162.7485666
1,114.8163995,84.65698338,168.9776626,168.1094449,102.91562,87.3451853,166.9607463,161.1977658
1,113.825881,84.31021518,169.4829057,169.0912462,102.7260172,88.34838416,166.4387778,159.7130807
1,111.7879413,83.51038851,169.3069284,169.9770205,102.4158331,89.23578835,166.2071413,158.1912408
1,109.5287297,82.23580054,170.1672738,169.8765872,102.31407,89.96528988,166.1429139,155.3225023
1,106.0556704,81.26129069,169.9608158,169.8114147,101.8050367,89.70425286,166.2208625,152.9717135
1,103.540078,79.41633513,170.1589369,170.8568687,97.75462696,89.1056983,163.4874228,154.0585572
1,100.526611,75.98787226,170.5098451,168.6358241,93.21625956,88.52363566,158.3194729,154.9181865
1,95.44641369,73.48345918,166.8640164,168.5532083,91.21968007,86.24987797,153.2229136,155.1401678
1,92.33355488,71.23828891,166.0568314,169.0210578,91.35904619,75.6814355,153.8983112,167.1896747
1,90.14478917,69.60945597,170.0317546,168.2565993,88.91285687,70.94991083,150.3400798,168.520741
1,87.52134493,64.01496165,174.9927481,163.7292657,89.19874216,68.79560011,151.0756901,171.1312177
1,82.02030117,56.52139194,175.6983403,157.8513865,89.91260794,71.6484943,152.4611391,170.2798905
1,76.45808807,52.38753868,176.4401862,155.9225788,89.70542106,71.24450148,152.2053349,170.8783018
1,71.98776346,47.8567963,178.7984002,154.6736003,89.15700136,70.8783151,151.9198965,171.868736
1,67.59612645,45.24887313,178.5886684,155.0293065,88.29859456,70.56252406,151.7710451,172.9358399
1,63.80522815,41.91817014,175.7884312,153.5026475,86.85120438,75.56981119,151.0511687,167.0297247
1,57.88079008,39.7724032,173.9065633,153.5776104,84.28602086,81.84044945,146.9760597,159.4771817
1,53.21243123,36.93727441,174.5548196,154.3826787,85.02512027,85.72084611,151.7311982,157.4432986
1,48.81520308,35.02949366,174.2335127,157.6147686,88.26966781,87.37907632,157.2154334,155.5810206
1,44.64017984,32.89155173,172.3300818,161.6018928,88.11441904,86.59117394,157.839218,157.3511771
1,42.44166996,31.48672837,167.0558111,167.0582313,87.91553915,85.57879997,158.0394839,158.9977424
1,39.58125611,29.89789012,165.1147369,167.7089018,88.97930999,84.22208179,160.3036346,160.26346
1,36.37675199,28.06726112,166.212117,169.0878019,89.09009712,79.54919229,163.4289929,170.013173
1,34.95188294,26.59351754,166.9410984,169.155003,89.6207774,78.46731162,166.7114634,173.1136931
1,32.63758821,25.66343182,167.9139061,170.1254662,90.0241729,77.72509702,168.1147317,174.9742552
1,31.94386743,24.60860317,165.0941445,170.3667138,90.36019418,83.01506006,168.3029653,164.5414918
1,30.00346644,22.6212392,161.567817,170.3396766,90.59012433,77.99091785,168.1275183,172.0151562
1,28.15164734,21.68971144,162.5757026,172.1892353,90.71770277,76.25496983,167.4978221,173.5783951
1,26.98689744,20.45043457,162.0019042,174.2172276,90.56988953,75.56317285,165.9063412,173.9593936
1,26.35577081,19.6051404,162.5754109,174.0337181,90.51261793,74.669764,162.6472951,174.3450938
1,25.20105068,18.28364611,164.2418913,172.7793543,91.74971852,73.22571886,160.8070026,174.0280988
1,25.04162129,17.77829061,164.601451,171.696095,92.86681969,73.1249543,158.663984,173.6867131
1,24.88020164,17.49374091,164.5938824,171.7610077,93.32418774,72.7087961,158.5721059,173.5826181
1,24.94788006,17.1903103,163.6720293,172.2004912,93.30935855,73.69152,158.4250367,172.0709432
1,24.69345538,17.04474909,163.6753097,172.9388299,94.59722883,74.70078541,160.2598104,171.9375832
1,24.54507326,16.97984281,163.6345737,173.2285306,96.53218648,75.86337496,164.7385882,173.6951449
1,21.07356236,17.5951266,170.5078915,166.8923038,96.34204896,81.66923989,165.9422657,168.2621475
1,23.10411639,16.52198603,170.1039621,169.0815028,92.78674994,79.25384107,171.7483964,175.2757817
1,23.77119728,17.56005906,169.5887035,169.3802574,93.38705974,75.90323166,170.7577301,175.5950366
1,23.89765406,17.93300667,169.6200466,168.6845697,93.5251192,75.08709771,168.1224247,175.4809057
1,25.28318599,18.82920933,167.0781729,168.4095836,93.71786115,75.34368354,167.7490086,175.8013685
1,26.18440468,19.78992392,166.5591758,167.5424699,94.90577409,75.54572242,169.9344979,175.9112107
1,27.74657055,20.33101167,169.2527552,164.0993755,94.7350712,75.97686888,169.9043141,175.0662879
1,28.51606195,21.06225665,173.0641915,162.8237118,93.07461386,76.22864101,169.1893452,176.1426866
1,30.26673129,21.5969503,175.0405374,160.939956,91.85281686,76.34117419,169.2393308,178.7046785
1,33.06752918,22.12306181,174.8514638,158.6048078,90.10546889,84.61462089,166.1458104,169.0845304
1,36.8034024,23.64072051,174.8910796,157.9640154,92.72147278,86.25772988,165.1844489,166.337981
1,39.95786264,25.40000307,174.8483357,155.6791615,95.92736348,85.61623668,165.8207905,166.7430691
1,44.3220749,27.15863172,175.8840077,152.2287686,97.05045693,84.29081878,165.9081562,168.659507
1,47.49998336,30.28455842,178.6309526,149.4271839,96.12267149,85.67510193,166.1069838,166.9180752
1,50.50002161,35.37480659,179.9402284,148.9137121,89.65248713,82.81729471,163.0347468,171.5728964
1,54.12821338,38.41955981,178.2972407,148.6219548,87.25257706,82.90021778,158.0523355,170.0832783
1,60.30727709,42.75171088,176.7221929,149.4710151,81.91826391,77.06250418,149.0965292,168.1175865
1,64.76989578,45.27880635,175.0163819,148.3486227,82.36680378,76.00217783,145.9591066,168.5679018
1,69.13608897,49.11330129,175.1162209,149.7734079,83.42667343,74.35490192,144.785611,167.2897663
1,74.1916629,54.04987909,173.6555187,152.537233,81.07980682,74.23705242,143.8425762,166.6547315
1,78.7622181,58.56504151,174.0833615,156.270779,83.64403911,73.0759434,145.5451165,167.232374
1,83.77961706,61.39380464,170.6607469,155.8824505,87.57159406,72.89246655,148.8659013,162.7810077
1,88.04534193,65.03050361,170.6166473,158.3006164,92.5595045,72.48743374,152.0622866,158.9964206
1,91.37561018,67.83767629,168.951559,160.6655385,93.15515135,73.54776061,152.9015447,157.160973
1,95.35766541,71.91948729,169.7297462,163.7508073,92.88692778,77.95602843,150.4928777,155.9865797
1,98.63353284,72.44834831,169.4538151,164.360713,95.91996784,77.90526512,155.748976,158.0129644
1,102.0786686,74.55069187,169.1561872,165.7289534,101.834446,80.18341338,163.0127547,158.4470984
